timestamp,electricity_kwh,gas_m3,production_ton
2023-03-10 22:00:00,536.75,81.11,18.84
2023-03-10 23:00:00,503.77,86.23,17.89
2023-03-11 00:00:00,493.59,81.03,11.08
2023-03-11 01:00:00,509.0,93.43,11.66
2023-03-11 02:00:00,529.4,86.3,10.55
2023-03-11 03:00:00,500.12,88.34,10.18
2023-03-11 04:00:00,521.3,89.91,9.87
2023-03-11 05:00:00,507.69,90.46,10.13
2023-03-11 06:00:00,512.07,92.33,10.85
2023-03-11 07:00:00,489.26,91.92,11.28
2023-03-11 08:00:00,529.06,92.38,12.62
2023-03-11 09:00:00,516.7,87.79,12.07
2023-03-11 10:00:00,541.97,89.58,14.09
2023-03-11 11:00:00,524.17,83.25,16.34
2023-03-11 12:00:00,545.96,87.56,15.88
2023-03-11 13:00:00,554.6,85.45,13.42
2023-03-11 14:00:00,551.71,80.98,14.52
2023-03-11 15:00:00,563.15,77.07,13.43
2023-03-11 16:00:00,554.31,79.16,15.12
2023-03-11 17:00:00,547.85,74.17,14.99
2023-03-11 18:00:00,579.08,77.12,14.59
2023-03-11 19:00:00,566.44,76.74,12.72
2023-03-11 20:00:00,533.59,87.28,12.73
2023-03-11 21:00:00,546.8,75.05,14.15
2023-03-11 22:00:00,519.84,71.66,12.97
2023-03-11 23:00:00,505.85,80.7,10.98
2023-03-12 00:00:00,532.21,79.0,10.08
2023-03-12 01:00:00,485.12,84.53,11.22
2023-03-12 02:00:00,519.88,84.46,10.97
2023-03-12 03:00:00,499.13,87.49,9.51
2023-03-12 04:00:00,498.53,88.2,10.75
2023-03-12 05:00:00,508.56,96.1,10.73
2023-03-12 06:00:00,513.72,92.83,10.92
2023-03-12 07:00:00,496.9,96.49,11.51
2023-03-12 08:00:00,525.77,92.07,12.82
2023-03-12 09:00:00,523.43,93.91,13.11
2023-03-12 10:00:00,510.18,87.94,15.01
2023-03-12 11:00:00,533.83,92.65,14.21
2023-03-12 12:00:00,564.02,86.65,15.34
2023-03-12 13:00:00,574.47,80.2,13.1
2023-03-12 14:00:00,564.78,83.17,15.07
2023-03-12 15:00:00,539.23,79.44,14.5
2023-03-12 16:00:00,565.66,77.36,15.75
2023-03-12 17:00:00,570.35,77.61,14.99
2023-03-12 18:00:00,565.89,79.63,16.27
2023-03-12 19:00:00,562.48,69.86,12.86
2023-03-12 20:00:00,550.45,76.84,12.65
2023-03-12 21:00:00,537.19,81.73,13.41
2023-03-12 22:00:00,521.86,81.87,12.34
2023-03-12 23:00:00,495.15,78.99,10.89
2023-03-13 00:00:00,521.79,76.71,18.33
2023-03-13 01:00:00,513.47,93.02,16.81
2023-03-13 02:00:00,514.34,88.35,17.64
2023-03-13 03:00:00,482.85,95.96,14.96
2023-03-13 04:00:00,511.37,94.71,16.75
2023-03-13 05:00:00,533.23,89.95,17.59
2023-03-13 06:00:00,506.18,84.24,18.08
2023-03-13 07:00:00,508.37,91.11,19.34
2023-03-13 08:00:00,519.64,91.8,18.93
2023-03-13 09:00:00,552.21,92.23,20.54
2023-03-13 10:00:00,513.66,85.11,20.69
2023-03-13 11:00:00,539.43,87.69,22.38
2023-03-13 12:00:00,531.31,85.62,20.28
2023-03-13 13:00:00,541.11,86.38,19.47
2023-03-13 14:00:00,553.28,79.93,24.4
2023-03-13 15:00:00,577.29,80.89,22.32
2023-03-13 16:00:00,585.32,79.08,20.85
2023-03-13 17:00:00,564.31,80.34,22.41
2023-03-13 18:00:00,549.35,74.13,21.5
2023-03-13 19:00:00,588.1,66.52,21.94
2023-03-13 20:00:00,538.59,77.24,21.37
2023-03-13 21:00:00,529.71,78.53,19.5
2023-03-13 22:00:00,504.36,76.95,20.34
2023-03-13 23:00:00,544.56,77.65,17.05
2023-03-14 00:00:00,531.22,82.99,15.06
2023-03-14 01:00:00,546.95,86.67,17.58
2023-03-14 02:00:00,485.14,89.33,16.79
2023-03-14 03:00:00,524.79,82.66,14.73
2023-03-14 04:00:00,502.75,85.79,17.83
2023-03-14 05:00:00,514.5,96.68,15.36
2023-03-14 06:00:00,480.28,92.34,17.74
2023-03-14 07:00:00,531.32,92.72,19.42
2023-03-14 08:00:00,526.8,87.26,19.53
2023-03-14 09:00:00,521.14,90.64,20.24
2023-03-14 10:00:00,538.7,87.69,20.21
2023-03-14 11:00:00,524.9,84.91,21.7
2023-03-14 12:00:00,534.61,79.88,22.73
2023-03-14 13:00:00,542.37,79.89,21.82
2023-03-14 14:00:00,526.23,87.9,21.54
2023-03-14 15:00:00,570.01,78.12,23.95
2023-03-14 16:00:00,576.18,80.84,25.12
2023-03-14 17:00:00,547.07,76.59,24.39
2023-03-14 18:00:00,560.22,75.91,18.97
2023-03-14 19:00:00,546.72,75.05,23.0
2023-03-14 20:00:00,549.92,82.78,20.02
2023-03-14 21:00:00,528.86,80.65,22.16
2023-03-14 22:00:00,517.73,78.24,17.98
2023-03-14 23:00:00,539.4,81.55,17.15
2023-03-15 00:00:00,515.74,88.77,17.82
2023-03-15 01:00:00,541.01,77.14,16.92
2023-03-15 02:00:00,506.68,90.09,16.68
2023-03-15 03:00:00,489.03,92.54,18.13
2023-03-15 04:00:00,520.1,89.3,18.59
2023-03-15 05:00:00,511.87,93.27,16.27
2023-03-15 06:00:00,515.9,94.76,19.85
2023-03-15 07:00:00,527.15,88.42,17.02
2023-03-15 08:00:00,505.21,94.87,18.5
2023-03-15 09:00:00,519.82,91.7,23.04
2023-03-15 10:00:00,526.45,88.46,21.22
2023-03-15 11:00:00,517.02,87.44,20.71
2023-03-15 12:00:00,539.35,87.48,22.44
2023-03-15 13:00:00,569.36,91.04,23.44
2023-03-15 14:00:00,557.58,83.13,23.3
2023-03-15 15:00:00,536.89,82.18,24.54
2023-03-15 16:00:00,534.96,78.75,21.86
2023-03-15 17:00:00,582.56,83.93,21.81
2023-03-15 18:00:00,553.65,71.87,21.05
2023-03-15 19:00:00,540.99,71.19,20.5
2023-03-15 20:00:00,540.89,78.61,20.83
2023-03-15 21:00:00,516.11,81.65,18.72
2023-03-15 22:00:00,552.33,71.99,19.57
2023-03-15 23:00:00,517.73,82.92,19.26
2023-03-16 00:00:00,537.21,84.37,16.41
2023-03-16 01:00:00,511.46,89.68,16.65
2023-03-16 02:00:00,527.42,90.5,16.49
2023-03-16 03:00:00,506.77,84.33,16.74
2023-03-16 04:00:00,514.5,88.15,16.9
2023-03-16 05:00:00,513.2,89.9,18.49
2023-03-16 06:00:00,514.35,95.59,19.05
2023-03-16 07:00:00,514.51,94.04,17.53
2023-03-16 08:00:00,511.51,89.76,20.05
2023-03-16 09:00:00,550.46,91.16,21.65
2023-03-16 10:00:00,515.42,85.3,22.23
2023-03-16 11:00:00,536.44,94.24,21.75
2023-03-16 12:00:00,543.52,87.01,22.06
2023-03-16 13:00:00,555.36,85.68,20.91
2023-03-16 14:00:00,547.58,85.82,22.4
2023-03-16 15:00:00,561.8,82.9,21.21
2023-03-16 16:00:00,555.77,78.18,24.27
2023-03-16 17:00:00,533.86,76.63,22.28
2023-03-16 18:00:00,555.14,81.51,22.02
2023-03-16 19:00:00,534.2,77.37,20.76
2023-03-16 20:00:00,518.98,75.45,19.08
2023-03-16 21:00:00,540.33,86.23,20.86
2023-03-16 22:00:00,538.3,77.72,19.83
2023-03-16 23:00:00,531.52,76.86,19.62
2023-03-17 00:00:00,525.21,88.47,15.78
2023-03-17 01:00:00,481.69,84.51,18.98
2023-03-17 02:00:00,485.57,90.52,16.95
2023-03-17 03:00:00,532.52,97.02,17.93
2023-03-17 04:00:00,485.99,87.12,13.94
2023-03-17 05:00:00,511.57,92.58,17.89
2023-03-17 06:00:00,494.7,98.19,17.79
2023-03-17 07:00:00,510.49,95.11,18.24
2023-03-17 08:00:00,505.5,91.3,19.11
2023-03-17 09:00:00,530.15,99.02,19.28
2023-03-17 10:00:00,531.07,88.67,19.08
2023-03-17 11:00:00,529.65,88.46,19.98
2023-03-17 12:00:00,527.55,90.77,22.15
2023-03-17 13:00:00,553.34,86.36,24.17
2023-03-17 14:00:00,535.83,85.63,24.23
2023-03-17 15:00:00,563.5,76.19,23.28
2023-03-17 16:00:00,597.7,82.37,22.31
2023-03-17 17:00:00,577.84,77.87,25.07
2023-03-17 18:00:00,565.78,74.39,22.94
2023-03-17 19:00:00,549.42,78.05,22.21
2023-03-17 20:00:00,515.92,78.74,19.18
2023-03-17 21:00:00,518.44,85.88,20.31
2023-03-17 22:00:00,550.22,82.33,17.74
2023-03-17 23:00:00,511.78,80.2,21.0
2023-03-18 00:00:00,506.21,81.46,10.61
2023-03-18 01:00:00,508.2,86.9,10.58
2023-03-18 02:00:00,490.05,84.29,10.34
2023-03-18 03:00:00,484.52,88.15,10.61
2023-03-18 04:00:00,500.94,91.07,11.92
2023-03-18 05:00:00,489.04,91.25,11.31
2023-03-18 06:00:00,493.88,95.54,11.67
2023-03-18 07:00:00,497.58,90.15,12.89
2023-03-18 08:00:00,522.84,83.28,10.67
2023-03-18 09:00:00,518.25,84.76,13.9
2023-03-18 10:00:00,526.34,88.94,13.67
2023-03-18 11:00:00,545.33,85.02,13.13
2023-03-18 12:00:00,541.17,80.67,14.54
2023-03-18 13:00:00,545.14,89.78,14.82
2023-03-18 14:00:00,561.08,83.9,11.73
2023-03-18 15:00:00,567.11,79.14,16.6
2023-03-18 16:00:00,556.1,78.89,16.33
2023-03-18 17:00:00,558.8,76.34,13.12
2023-03-18 18:00:00,543.27,72.61,13.47
2023-03-18 19:00:00,537.8,80.88,15.6
2023-03-18 20:00:00,556.54,81.05,14.3
2023-03-18 21:00:00,544.95,72.42,13.47
2023-03-18 22:00:00,537.81,81.79,13.02
2023-03-18 23:00:00,527.84,84.11,12.47
2023-03-19 00:00:00,517.39,83.87,10.34
2023-03-19 01:00:00,521.13,94.41,10.63
2023-03-19 02:00:00,520.01,95.96,12.31
2023-03-19 03:00:00,516.59,89.34,11.84
2023-03-19 04:00:00,500.19,91.15,11.46
2023-03-19 05:00:00,523.21,91.54,10.53
2023-03-19 06:00:00,508.43,90.86,12.81
2023-03-19 07:00:00,518.78,89.5,10.87
2023-03-19 08:00:00,519.23,93.7,14.27
2023-03-19 09:00:00,525.43,97.52,12.13
2023-03-19 10:00:00,517.98,94.43,12.46
2023-03-19 11:00:00,546.9,89.83,14.01
2023-03-19 12:00:00,585.98,76.58,14.63
2023-03-19 13:00:00,543.7,76.4,14.81
2023-03-19 14:00:00,555.08,84.72,13.3
2023-03-19 15:00:00,550.39,85.01,15.46
2023-03-19 16:00:00,550.98,80.01,16.06
2023-03-19 17:00:00,580.76,76.2,14.59
2023-03-19 18:00:00,544.91,81.73,12.52
2023-03-19 19:00:00,543.59,79.91,13.72
2023-03-19 20:00:00,521.19,82.05,12.15
2023-03-19 21:00:00,526.91,72.85,10.68
2023-03-19 22:00:00,505.35,82.2,11.84
2023-03-19 23:00:00,533.1,89.14,13.97
2023-03-20 00:00:00,558.69,86.85,17.78
2023-03-20 01:00:00,505.18,90.39,17.07
2023-03-20 02:00:00,480.98,89.13,17.95
2023-03-20 03:00:00,516.42,91.03,17.73
2023-03-20 04:00:00,490.79,96.84,15.34
2023-03-20 05:00:00,521.9,90.38,19.64
2023-03-20 06:00:00,500.77,90.31,18.12
2023-03-20 07:00:00,499.82,91.05,19.59
2023-03-20 08:00:00,512.33,92.01,18.51
2023-03-20 09:00:00,533.09,85.02,17.65
2023-03-20 10:00:00,525.61,91.56,20.64
2023-03-20 11:00:00,528.93,86.5,20.18
2023-03-20 12:00:00,540.32,87.99,23.53
2023-03-20 13:00:00,530.24,75.51,20.9
2023-03-20 14:00:00,559.97,84.0,22.93
2023-03-20 15:00:00,530.28,84.02,23.72
2023-03-20 16:00:00,551.64,79.61,23.41
2023-03-20 17:00:00,568.98,77.38,22.0
2023-03-20 18:00:00,559.55,80.03,19.99
2023-03-20 19:00:00,559.56,81.72,19.69
2023-03-20 20:00:00,544.02,79.9,19.87
2023-03-20 21:00:00,555.82,81.43,18.31
2023-03-20 22:00:00,544.85,86.8,19.13
2023-03-20 23:00:00,530.31,85.59,17.58
2023-03-21 00:00:00,530.61,82.2,16.33
2023-03-21 01:00:00,521.94,91.5,15.69
2023-03-21 02:00:00,499.39,88.57,15.19
2023-03-21 03:00:00,482.76,90.77,16.93
2023-03-21 04:00:00,508.0,92.3,16.22
2023-03-21 05:00:00,510.6,96.12,17.43
2023-03-21 06:00:00,521.36,99.12,17.79
2023-03-21 07:00:00,495.25,92.81,18.26
2023-03-21 08:00:00,501.4,97.99,20.0
2023-03-21 09:00:00,528.63,91.23,18.23
2023-03-21 10:00:00,527.95,93.91,21.56
2023-03-21 11:00:00,508.09,87.77,21.97
2023-03-21 12:00:00,548.93,83.28,21.88
2023-03-21 13:00:00,521.53,89.66,21.63
2023-03-21 14:00:00,539.84,78.94,22.95
2023-03-21 15:00:00,577.36,77.05,23.54
2023-03-21 16:00:00,585.67,73.68,21.22
2023-03-21 17:00:00,539.36,81.71,23.33
2023-03-21 18:00:00,550.06,82.26,24.21
2023-03-21 19:00:00,551.34,78.58,21.42
2023-03-21 20:00:00,571.72,74.63,22.34
2023-03-21 21:00:00,530.88,79.32,20.57
2023-03-21 22:00:00,523.83,79.94,19.54
2023-03-21 23:00:00,546.85,79.32,17.66
2023-03-22 00:00:00,511.08,83.29,17.47
2023-03-22 01:00:00,521.51,88.84,16.22
2023-03-22 02:00:00,483.82,86.88,18.23
2023-03-22 03:00:00,500.35,91.68,16.11
2023-03-22 04:00:00,476.8,85.71,19.22
2023-03-22 05:00:00,486.58,98.6,17.93
2023-03-22 06:00:00,517.59,91.63,18.35
2023-03-22 07:00:00,508.55,95.77,16.91
2023-03-22 08:00:00,510.21,92.59,20.02
2023-03-22 09:00:00,510.5,92.07,19.74
2023-03-22 10:00:00,525.71,85.04,20.1
2023-03-22 11:00:00,540.89,84.41,20.71
2023-03-22 12:00:00,558.05,82.42,20.63
2023-03-22 13:00:00,509.94,83.02,22.61
2023-03-22 14:00:00,541.54,85.64,22.7
2023-03-22 15:00:00,559.47,80.86,21.42
2023-03-22 16:00:00,556.82,74.92,23.52
2023-03-22 17:00:00,563.64,77.58,25.15
2023-03-22 18:00:00,559.01,76.72,20.41
2023-03-22 19:00:00,546.13,76.04,21.36
2023-03-22 20:00:00,537.1,78.02,22.77
2023-03-22 21:00:00,534.59,82.02,19.07
2023-03-22 22:00:00,548.21,78.48,19.75
2023-03-22 23:00:00,512.64,81.72,18.97
2023-03-23 00:00:00,515.76,88.44,18.67
2023-03-23 01:00:00,513.43,88.71,19.6
2023-03-23 02:00:00,529.39,93.48,14.95
2023-03-23 03:00:00,498.41,95.68,17.23
2023-03-23 04:00:00,516.08,87.17,16.5
2023-03-23 05:00:00,520.89,93.74,17.35
2023-03-23 06:00:00,504.04,91.22,17.93
2023-03-23 07:00:00,506.13,88.53,18.15
2023-03-23 08:00:00,510.06,89.17,17.92
2023-03-23 09:00:00,517.89,89.6,18.78
2023-03-23 10:00:00,541.83,87.97,23.33
2023-03-23 11:00:00,539.84,84.95,19.84
2023-03-23 12:00:00,546.83,84.95,23.59
2023-03-23 13:00:00,532.44,91.49,21.36
2023-03-23 14:00:00,539.51,74.96,23.01
2023-03-23 15:00:00,589.23,83.32,25.36
2023-03-23 16:00:00,555.63,78.01,23.85
2023-03-23 17:00:00,545.97,75.74,20.87
2023-03-23 18:00:00,576.47,69.94,21.72
2023-03-23 19:00:00,554.93,79.94,21.47
2023-03-23 20:00:00,553.67,73.03,22.01
2023-03-23 21:00:00,536.2,82.24,20.06
2023-03-23 22:00:00,526.2,87.09,19.03
2023-03-23 23:00:00,521.08,78.44,20.56
2023-03-24 00:00:00,495.96,89.09,19.78
2023-03-24 01:00:00,509.36,87.16,18.24
2023-03-24 02:00:00,510.42,81.67,16.35
2023-03-24 03:00:00,530.67,86.44,13.82
2023-03-24 04:00:00,502.99,92.55,15.57
2023-03-24 05:00:00,467.4,94.13,15.55
2023-03-24 06:00:00,503.59,87.47,17.81
2023-03-24 07:00:00,550.39,92.84,19.63
2023-03-24 08:00:00,528.0,94.81,21.59
2023-03-24 09:00:00,509.56,94.15,21.53
2023-03-24 10:00:00,537.89,87.56,19.92
2023-03-24 11:00:00,525.25,88.61,21.8
2023-03-24 12:00:00,522.99,88.75,22.6
2023-03-24 13:00:00,544.09,85.91,20.73
2023-03-24 14:00:00,555.39,84.12,21.85
2023-03-24 15:00:00,529.0,79.74,22.48
2023-03-24 16:00:00,541.06,77.74,25.45
2023-03-24 17:00:00,557.75,78.22,23.06
2023-03-24 18:00:00,548.88,74.33,20.54
2023-03-24 19:00:00,556.63,81.16,20.99
2023-03-24 20:00:00,526.78,72.72,21.32
2023-03-24 21:00:00,548.98,77.58,19.7
2023-03-24 22:00:00,513.22,80.87,18.8
2023-03-24 23:00:00,548.26,84.57,19.38
2023-03-25 00:00:00,490.96,87.3,13.3
2023-03-25 01:00:00,494.29,92.28,12.77
2023-03-25 02:00:00,512.24,89.27,10.76
2023-03-25 03:00:00,527.88,88.14,10.85
2023-03-25 04:00:00,506.42,91.42,10.75
2023-03-25 05:00:00,510.85,91.61,12.58
2023-03-25 06:00:00,505.26,94.82,11.15
2023-03-25 07:00:00,493.9,88.99,9.72
2023-03-25 08:00:00,507.65,91.31,13.07
2023-03-25 09:00:00,503.55,96.34,13.64
2023-03-25 10:00:00,509.84,89.63,13.02
2023-03-25 11:00:00,542.4,83.39,16.2
2023-03-25 12:00:00,526.45,83.81,13.73
2023-03-25 13:00:00,554.11,75.11,16.39
2023-03-25 14:00:00,534.49,80.79,13.28
2023-03-25 15:00:00,561.53,85.11,15.28
2023-03-25 16:00:00,550.97,73.92,13.91
2023-03-25 17:00:00,578.69,72.18,14.6
2023-03-25 18:00:00,559.86,74.71,15.29
2023-03-25 19:00:00,569.24,80.5,13.29
2023-03-25 20:00:00,533.67,84.04,12.67
2023-03-25 21:00:00,539.11,80.91,12.73
2023-03-25 22:00:00,516.26,76.5,17.01
2023-03-25 23:00:00,517.42,82.85,12.27
2023-03-26 00:00:00,512.77,91.26,11.79
2023-03-26 01:00:00,499.79,85.98,11.83
2023-03-26 02:00:00,487.75,89.49,9.06
2023-03-26 03:00:00,481.71,91.5,12.16
2023-03-26 04:00:00,466.6,86.52,11.97
2023-03-26 05:00:00,486.56,96.22,9.17
2023-03-26 06:00:00,514.41,95.99,14.51
2023-03-26 07:00:00,485.32,85.75,12.03
2023-03-26 08:00:00,494.48,87.27,11.16
2023-03-26 09:00:00,548.59,87.26,13.38
2023-03-26 10:00:00,519.47,91.62,12.41
2023-03-26 11:00:00,541.19,84.44,12.04
2023-03-26 12:00:00,552.94,86.4,14.05
2023-03-26 13:00:00,559.26,82.29,14.42
2023-03-26 14:00:00,531.18,81.25,12.99
2023-03-26 15:00:00,553.62,81.08,14.01
2023-03-26 16:00:00,534.03,79.02,13.64
2023-03-26 17:00:00,594.29,77.21,14.26
2023-03-26 18:00:00,531.08,78.14,15.16
2023-03-26 19:00:00,534.99,78.03,14.14
2023-03-26 20:00:00,529.39,77.34,13.47
2023-03-26 21:00:00,515.82,77.83,10.81
2023-03-26 22:00:00,551.27,87.58,12.46
2023-03-26 23:00:00,559.96,81.38,10.72
2023-03-27 00:00:00,509.56,89.78,15.82
2023-03-27 01:00:00,490.88,84.67,18.46
2023-03-27 02:00:00,472.43,91.84,15.51
2023-03-27 03:00:00,499.26,96.9,17.11
2023-03-27 04:00:00,496.95,90.75,16.52
2023-03-27 05:00:00,492.64,90.39,16.26
2023-03-27 06:00:00,508.32,91.5,19.34
2023-03-27 07:00:00,515.22,92.66,17.78
2023-03-27 08:00:00,519.85,93.05,18.58
2023-03-27 09:00:00,516.99,90.52,19.12
2023-03-27 10:00:00,512.49,87.53,20.99
2023-03-27 11:00:00,546.37,93.91,21.31
2023-03-27 12:00:00,543.49,84.3,21.28
2023-03-27 13:00:00,562.64,80.76,21.49
2023-03-27 14:00:00,565.87,83.91,22.85
2023-03-27 15:00:00,535.76,82.31,22.22
2023-03-27 16:00:00,536.79,83.02,24.97
2023-03-27 17:00:00,546.26,84.02,21.97
2023-03-27 18:00:00,539.16,78.21,22.52
2023-03-27 19:00:00,562.03,76.26,21.39
2023-03-27 20:00:00,550.27,71.41,20.43
2023-03-27 21:00:00,554.76,76.06,21.08
2023-03-27 22:00:00,536.93,81.73,19.92
2023-03-27 23:00:00,526.75,78.8,19.17
2023-03-28 00:00:00,534.69,79.45,18.54
2023-03-28 01:00:00,517.73,87.3,15.46
2023-03-28 02:00:00,507.0,91.72,17.63
2023-03-28 03:00:00,525.12,89.79,16.7
2023-03-28 04:00:00,503.43,95.07,16.49
2023-03-28 05:00:00,497.84,94.89,21.55
2023-03-28 06:00:00,492.43,97.02,16.11
2023-03-28 07:00:00,519.84,100.33,18.39
2023-03-28 08:00:00,533.56,101.08,19.02
2023-03-28 09:00:00,520.97,93.22,19.9
2023-03-28 10:00:00,548.64,87.39,19.56
2023-03-28 11:00:00,506.83,87.29,21.77
2023-03-28 12:00:00,542.47,90.51,20.77
2023-03-28 13:00:00,548.72,79.8,22.94
2023-03-28 14:00:00,543.11,86.07,23.09
2023-03-28 15:00:00,592.84,78.75,22.71
2023-03-28 16:00:00,557.31,78.87,22.81
2023-03-28 17:00:00,551.47,74.45,24.5
2023-03-28 18:00:00,555.39,72.37,22.82
2023-03-28 19:00:00,520.66,76.3,21.71
2023-03-28 20:00:00,533.6,82.63,21.29
2023-03-28 21:00:00,553.02,76.89,20.05
2023-03-28 22:00:00,521.55,86.64,19.89
2023-03-28 23:00:00,511.19,80.92,17.77
2023-03-29 00:00:00,536.34,81.26,20.53
2023-03-29 01:00:00,530.79,87.96,17.63
2023-03-29 02:00:00,513.74,91.38,20.49
2023-03-29 03:00:00,496.09,91.32,19.66
2023-03-29 04:00:00,498.11,92.46,16.5
2023-03-29 05:00:00,490.35,98.34,17.69
2023-03-29 06:00:00,490.08,93.33,18.32
2023-03-29 07:00:00,493.63,91.08,19.62
2023-03-29 08:00:00,505.73,87.96,19.38
2023-03-29 09:00:00,506.21,95.11,21.45
2023-03-29 10:00:00,505.56,87.51,18.67
2023-03-29 11:00:00,539.67,85.92,20.77
2023-03-29 12:00:00,546.82,88.68,21.89
2023-03-29 13:00:00,574.83,90.12,21.8
2023-03-29 14:00:00,543.99,81.88,20.82
2023-03-29 15:00:00,561.52,78.86,24.06
2023-03-29 16:00:00,562.99,78.05,21.57
2023-03-29 17:00:00,553.78,75.68,21.79
2023-03-29 18:00:00,566.17,75.75,23.03
2023-03-29 19:00:00,562.33,76.05,22.97
2023-03-29 20:00:00,549.91,81.26,20.1
2023-03-29 21:00:00,534.44,79.03,18.76
2023-03-29 22:00:00,525.62,85.76,18.25
2023-03-29 23:00:00,503.11,82.52,19.84
2023-03-30 00:00:00,504.61,83.72,19.28
2023-03-30 01:00:00,501.35,91.54,17.81
2023-03-30 02:00:00,489.12,89.08,17.4
2023-03-30 03:00:00,509.52,90.21,15.42
2023-03-30 04:00:00,519.65,92.05,17.66
2023-03-30 05:00:00,488.79,97.86,18.34
2023-03-30 06:00:00,509.25,94.07,18.08
2023-03-30 07:00:00,493.78,97.1,18.74
2023-03-30 08:00:00,510.43,91.11,17.99
2023-03-30 09:00:00,511.37,94.47,21.4
2023-03-30 10:00:00,538.05,89.83,19.15
2023-03-30 11:00:00,526.2,90.16,21.48
2023-03-30 12:00:00,558.48,88.38,22.67
2023-03-30 13:00:00,545.63,79.63,23.97
2023-03-30 14:00:00,544.28,81.25,24.16
2023-03-30 15:00:00,538.28,82.69,24.37
2023-03-30 16:00:00,562.1,81.98,22.54
2023-03-30 17:00:00,571.02,81.66,25.39
2023-03-30 18:00:00,559.1,77.37,23.43
2023-03-30 19:00:00,584.29,82.66,21.08
2023-03-30 20:00:00,566.45,75.77,20.43
2023-03-30 21:00:00,533.66,74.11,20.91
2023-03-30 22:00:00,526.21,80.03,18.66
2023-03-30 23:00:00,530.67,87.11,16.97
2023-03-31 00:00:00,504.13,81.2,17.98
2023-03-31 01:00:00,528.18,81.93,14.68
2023-03-31 02:00:00,511.4,82.98,17.53
2023-03-31 03:00:00,506.76,93.23,17.77
2023-03-31 04:00:00,512.0,86.86,16.78
2023-03-31 05:00:00,528.25,94.65,18.78
2023-03-31 06:00:00,507.56,91.85,18.9
2023-03-31 07:00:00,507.6,90.03,17.28
2023-03-31 08:00:00,537.63,88.43,19.28
2023-03-31 09:00:00,536.24,91.38,19.38
2023-03-31 10:00:00,524.2,86.36,20.39
2023-03-31 11:00:00,536.46,87.05,22.88
2023-03-31 12:00:00,546.23,86.4,22.87
2023-03-31 13:00:00,554.75,85.07,21.74
2023-03-31 14:00:00,533.67,84.27,23.17
2023-03-31 15:00:00,533.95,79.92,22.09
2023-03-31 16:00:00,544.99,74.4,22.32
2023-03-31 17:00:00,543.12,78.9,24.45
2023-03-31 18:00:00,545.34,79.3,25.18
2023-03-31 19:00:00,560.23,76.64,23.63
2023-03-31 20:00:00,542.47,77.06,21.11
2023-03-31 21:00:00,541.22,88.01,20.22
2023-03-31 22:00:00,512.62,76.47,20.45
2023-03-31 23:00:00,516.7,84.66,18.62
2023-04-01 00:00:00,525.51,78.66,9.91
2023-04-01 01:00:00,519.61,75.88,13.49
2023-04-01 02:00:00,495.11,78.41,9.69
2023-04-01 03:00:00,505.34,79.25,12.5
2023-04-01 04:00:00,534.68,81.93,12.03
2023-04-01 05:00:00,502.15,85.88,13.54
2023-04-01 06:00:00,494.6,82.31,12.66
2023-04-01 07:00:00,506.69,93.61,11.32
2023-04-01 08:00:00,516.38,80.34,13.8
2023-04-01 09:00:00,519.46,85.48,12.56
2023-04-01 10:00:00,528.55,80.9,12.33
2023-04-01 11:00:00,514.73,77.45,11.78
2023-04-01 12:00:00,528.86,80.15,14.23
2023-04-01 13:00:00,547.08,67.33,12.66
2023-04-01 14:00:00,551.54,72.49,16.61
2023-04-01 15:00:00,548.59,66.84,13.06
2023-04-01 16:00:00,555.65,66.55,14.43
2023-04-01 17:00:00,558.51,65.58,14.28
2023-04-01 18:00:00,568.34,63.63,14.58
2023-04-01 19:00:00,549.22,61.49,12.93
2023-04-01 20:00:00,550.99,69.43,14.87
2023-04-01 21:00:00,530.15,69.11,13.2
2023-04-01 22:00:00,539.56,69.95,12.47
2023-04-01 23:00:00,529.26,75.59,11.24
2023-04-02 00:00:00,529.69,76.58,12.28
2023-04-02 01:00:00,521.38,76.14,12.99
2023-04-02 02:00:00,514.81,89.68,14.35
2023-04-02 03:00:00,501.44,84.22,9.92
2023-04-02 04:00:00,505.37,90.49,10.95
2023-04-02 05:00:00,518.36,81.28,9.02
2023-04-02 06:00:00,495.22,83.87,12.44
2023-04-02 07:00:00,499.87,78.39,10.39
2023-04-02 08:00:00,517.72,80.77,12.83
2023-04-02 09:00:00,527.96,78.61,14.48
2023-04-02 10:00:00,516.66,89.48,13.01
2023-04-02 11:00:00,535.26,74.65,12.86
2023-04-02 12:00:00,541.89,74.18,15.96
2023-04-02 13:00:00,516.09,67.84,15.54
2023-04-02 14:00:00,550.73,72.87,13.53
2023-04-02 15:00:00,554.72,66.19,15.12
2023-04-02 16:00:00,555.9,71.29,13.86
2023-04-02 17:00:00,578.83,61.01,15.96
2023-04-02 18:00:00,536.76,66.57,14.53
2023-04-02 19:00:00,538.34,60.81,15.81
2023-04-02 20:00:00,505.82,66.36,12.39
2023-04-02 21:00:00,531.06,68.34,13.27
2023-04-02 22:00:00,525.05,68.9,12.48
2023-04-02 23:00:00,515.97,71.18,12.33
2023-04-03 00:00:00,533.31,78.4,17.2
2023-04-03 01:00:00,523.59,84.68,14.7
2023-04-03 02:00:00,507.15,80.19,17.92
2023-04-03 03:00:00,497.36,77.65,17.06
2023-04-03 04:00:00,517.09,82.15,16.1
